Q1_1_Types_CampBack,Q1_2_Types_CampTent,Q1_3_Types_CampRV,Camping_Cabin_Yurt,Activity_Conoeing_Kayaking,Avtivity_MotorBoating,Activity_Rafting,Activity_Climbing,Activity_BirdWatching,Activity_Mountain_Biking,Activity_Hunting,Activity_Fishing,Activity_Shellfish,Activity_Hiking_Daytrip,Activity_Hiking_overnight,Activity_Motorized_REC,Activity_Winter_No_Motor,Activity_Snowmobiling,Activity_Horseback_Riding,Activity_Horse_Packing,Activity_Other,Q1_22_Types_None
0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0
0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0
1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0
0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0
1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0
1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
